date,year,month,quarter,day_name
2025-05-30 12:50:00,2025,5,2025Q2,Friday
2022-10-18 07:19:52,2022,10,2022Q4,Tuesday
2022-07-10 05:11:05,2022,7,2022Q3,Sunday
2023-06-15 00:00:52,2023,6,2023Q2,Thursday
2022-11-11 01:45:48,2022,11,2022Q4,Friday
2023-12-06 06:13:31,2023,12,2023Q4,Wednesday
2023-05-27 02:09:08,2023,5,2023Q2,Saturday
2022-01-17 19:01:31,2022,1,2022Q1,Monday
2022-08-02 18:11:29,2022,8,2022Q3,Tuesday
2025-07-15 02:00:34,2025,7,2025Q3,Tuesday
2024-07-02 23:24:37,2024,7,2024Q3,Tuesday
2023-02-12 08:29:55,2023,2,2023Q1,Sunday
2022-08-19 23:23:22,2022,8,2022Q3,Friday
2025-03-01 19:37:54,2025,3,2025Q1,Saturday
2022-03-28 05:55:32,2022,3,2022Q1,Monday
2023-05-24 21:36:24,2023,5,2023Q2,Wednesday
2024-02-28 23:34:30,2024,2,2024Q1,Wednesday
2022-01-27 08:17:12,2022,1,2022Q1,Thursday
2025-04-28 13:08:06,2025,4,2025Q2,Monday
2023-08-23 10:35:38,2023,8,2023Q3,Wednesday
2023-10-29 22:11:34,2023,10,2023Q4,Sunday
2022-05-03 01:04:03,2022,5,2022Q2,Tuesday
2023-03-24 21:03:37,2023,3,2023Q1,Friday
2023-08-26 21:52:25,2023,8,2023Q3,Saturday
2022-03-03 02:51:00,2022,3,2022Q1,Thursday
2023-03-07 20:52:10,2023,3,2023Q1,Tuesday
2022-08-14 11:16:25,2022,8,2022Q3,Sunday
2022-10-24 09:31:53,2022,10,2022Q4,Monday
2022-08-06 08:52:13,2022,8,2022Q3,Saturday
2022-03-20 21:25:54,2022,3,2022Q1,Sunday
2024-02-04 02:58:52,2024,2,2024Q1,Sunday
2023-06-20 00:49:22,2023,6,2023Q2,Tuesday
2023-02-07 20:44:57,2023,2,2023Q1,Tuesday
2024-12-27 21:03:38,2024,12,2024Q4,Friday
2022-10-23 20:43:51,2022,10,2022Q4,Sunday
2022-04-04 01:02:43,2022,4,2022Q2,Monday
2022-07-11 16:08:06,2022,7,2022Q3,Monday
2023-11-23 08:03:23,2023,11,2023Q4,Thursday
2022-12-27 07:55:35,2022,12,2022Q4,Tuesday
2025-04-28 22:40:30,2025,4,2025Q2,Monday
2023-03-02 19:23:08,2023,3,2023Q1,Thursday
2023-03-19 10:49:43,2023,3,2023Q1,Sunday
2024-12-07 09:40:41,2024,12,2024Q4,Saturday
2022-10-29 07:30:55,2022,10,2022Q4,Saturday
2022-04-30 10:24:35,2022,4,2022Q2,Saturday
2024-02-27 08:50:11,2024,2,2024Q1,Tuesday
2023-02-17 18:56:49,2023,2,2023Q1,Friday
2025-02-20 13:07:23,2025,2,2025Q1,Thursday
2022-02-23 22:18:25,2022,2,2022Q1,Wednesday
2025-05-26 00:03:22,2025,5,2025Q2,Monday
2022-12-05 19:19:57,2022,12,2022Q4,Monday
2022-05-16 09:07:00,2022,5,2022Q2,Monday
2023-05-01 03:56:09,2023,5,2023Q2,Monday
2022-01-20 09:26:09,2022,1,2022Q1,Thursday
2024-12-24 17:30:05,2024,12,2024Q4,Tuesday
2023-10-10 00:59:12,2023,10,2023Q4,Tuesday
2023-06-24 16:12:28,2023,6,2023Q2,Saturday
2023-08-30 23:26:22,2023,8,2023Q3,Wednesday
2024-07-28 12:09:37,2024,7,2024Q3,Sunday
2022-01-16 22:21:02,2022,1,2022Q1,Sunday
2023-04-04 00:16:02,2023,4,2023Q2,Tuesday
2022-11-16 06:38:26,2022,11,2022Q4,Wednesday
2024-08-31 17:06:40,2024,8,2024Q3,Saturday
2023-02-25 08:02:30,2023,2,2023Q1,Saturday
2025-02-21 04:34:44,2025,2,2025Q1,Friday
2023-06-29 14:43:10,2023,6,2023Q2,Thursday
2023-06-04 19:57:32,2023,6,2023Q2,Sunday
2024-01-15 18:42:42,2024,1,2024Q1,Monday
2023-10-15 04:21:59,2023,10,2023Q4,Sunday
2024-02-23 09:29:24,2024,2,2024Q1,Friday
2023-11-25 10:09:04,2023,11,2023Q4,Saturday
2022-12-25 10:12:18,2022,12,2022Q4,Sunday
2023-07-05 12:48:09,2023,7,2023Q3,Wednesday
2025-02-16 21:40:45,2025,2,2025Q1,Sunday
2023-03-13 22:13:13,2023,3,2023Q1,Monday
2024-02-25 12:01:31,2024,2,2024Q1,Sunday
2022-04-17 16:48:15,2022,4,2022Q2,Sunday
2024-11-25 02:08:03,2024,11,2024Q4,Monday
2023-05-18 04:35:00,2023,5,2023Q2,Thursday
2025-07-08 05:55:59,2025,7,2025Q3,Tuesday
2024-11-17 17:35:40,2024,11,2024Q4,Sunday
2024-08-02 21:23:15,2024,8,2024Q3,Friday
2022-07-16 18:21:10,2022,7,2022Q3,Saturday
2022-11-20 14:19:19,2022,11,2022Q4,Sunday
2025-02-28 03:28:59,2025,2,2025Q1,Friday
2023-07-23 05:22:30,2023,7,2023Q3,Sunday
2025-04-18 21:44:17,2025,4,2025Q2,Friday
2022-11-19 09:15:58,2022,11,2022Q4,Saturday
2023-04-01 05:20:00,2023,4,2023Q2,Saturday
2023-06-19 16:04:39,2023,6,2023Q2,Monday
2022-10-10 20:01:47,2022,10,2022Q4,Monday
2022-12-08 09:14:25,2022,12,2022Q4,Thursday
2023-02-22 00:40:12,2023,2,2023Q1,Wednesday
2024-01-31 19:15:24,2024,1,2024Q1,Wednesday
2022-07-12 12:56:24,2022,7,2022Q3,Tuesday
2024-10-08 11:38:13,2024,10,2024Q4,Tuesday
2022-10-19 05:44:23,2022,10,2022Q4,Wednesday
2024-05-08 17:41:06,2024,5,2024Q2,Wednesday
2023-06-05 00:38:53,2023,6,2023Q2,Monday
2022-12-30 02:47:47,2022,12,2022Q4,Friday
2023-06-21 03:56:25,2023,6,2023Q2,Wednesday
2022-03-19 04:49:44,2022,3,2022Q1,Saturday
2024-10-05 01:39:16,2024,10,2024Q4,Saturday
2024-10-11 01:05:57,2024,10,2024Q4,Friday
2023-04-11 08:18:53,2023,4,2023Q2,Tuesday
2022-08-29 09:52:15,2022,8,2022Q3,Monday
2022-10-10 07:43:16,2022,10,2022Q4,Monday
2023-12-17 08:35:45,2023,12,2023Q4,Sunday
2025-02-12 03:54:21,2025,2,2025Q1,Wednesday
2022-02-16 17:16:25,2022,2,2022Q1,Wednesday
2024-04-29 15:31:17,2024,4,2024Q2,Monday
2023-11-20 09:35:26,2023,11,2023Q4,Monday
2022-03-15 05:17:57,2022,3,2022Q1,Tuesday
2024-02-29 13:18:58,2024,2,2024Q1,Thursday
2023-11-30 15:00:08,2023,11,2023Q4,Thursday
2025-03-31 08:15:39,2025,3,2025Q1,Monday
2022-12-24 01:20:34,2022,12,2022Q4,Saturday
2022-01-30 12:38:24,2022,1,2022Q1,Sunday
2024-10-21 03:57:39,2024,10,2024Q4,Monday
2023-06-22 07:13:34,2023,6,2023Q2,Thursday
2022-07-18 23:01:33,2022,7,2022Q3,Monday
2022-09-20 16:30:58,2022,9,2022Q3,Tuesday
2022-12-31 21:15:39,2022,12,2022Q4,Saturday
2022-01-05 10:02:55,2022,1,2022Q1,Wednesday
2023-08-19 08:05:33,2023,8,2023Q3,Saturday
2023-03-24 03:52:37,2023,3,2023Q1,Friday
2022-01-23 22:36:56,2022,1,2022Q1,Sunday
2025-05-16 05:54:19,2025,5,2025Q2,Friday
2022-06-18 18:51:22,2022,6,2022Q2,Saturday
2024-08-01 08:05:15,2024,8,2024Q3,Thursday
2024-04-17 16:47:26,2024,4,2024Q2,Wednesday
2023-04-04 22:44:24,2023,4,2023Q2,Tuesday
2025-05-02 13:07:51,2025,5,2025Q2,Friday
2023-12-24 19:56:24,2023,12,2023Q4,Sunday
2023-01-10 13:19:03,2023,1,2023Q1,Tuesday
2025-07-28 11:57:09,2025,7,2025Q3,Monday
2024-05-29 05:54:00,2024,5,2024Q2,Wednesday
2024-09-24 07:42:52,2024,9,2024Q3,Tuesday
2025-06-15 09:18:07,2025,6,2025Q2,Sunday
2023-09-08 05:42:59,2023,9,2023Q3,Friday
2023-05-24 11:00:16,2023,5,2023Q2,Wednesday
2023-07-03 22:58:03,2023,7,2023Q3,Monday
2022-08-25 00:56:38,2022,8,2022Q3,Thursday
2023-11-12 07:48:01,2023,11,2023Q4,Sunday
2023-01-02 01:07:53,2023,1,2023Q1,Monday
2024-01-19 23:08:31,2024,1,2024Q1,Friday
2022-12-09 04:47:06,2022,12,2022Q4,Friday
2023-08-22 22:27:24,2023,8,2023Q3,Tuesday
2023-07-01 15:39:20,2023,7,2023Q3,Saturday
2024-10-23 02:50:43,2024,10,2024Q4,Wednesday
2025-04-13 07:48:40,2025,4,2025Q2,Sunday
2022-07-09 02:33:38,2022,7,2022Q3,Saturday
2024-02-25 08:04:07,2024,2,2024Q1,Sunday
2022-11-09 05:55:21,2022,11,2022Q4,Wednesday
2024-08-05 04:19:16,2024,8,2024Q3,Monday
2023-08-08 23:33:31,2023,8,2023Q3,Tuesday
2022-01-20 22:20:59,2022,1,2022Q1,Thursday
2024-09-10 06:41:56,2024,9,2024Q3,Tuesday
2022-07-28 03:49:34,2022,7,2022Q3,Thursday
2022-04-19 16:52:36,2022,4,2022Q2,Tuesday
2024-06-26 01:25:23,2024,6,2024Q2,Wednesday
2023-02-21 21:31:54,2023,2,2023Q1,Tuesday
2022-05-07 14:36:41,2022,5,2022Q2,Saturday
2022-03-11 19:50:41,2022,3,2022Q1,Friday
2024-08-01 09:59:06,2024,8,2024Q3,Thursday
2025-07-26 23:41:15,2025,7,2025Q3,Saturday
2022-02-15 05:35:52,2022,2,2022Q1,Tuesday
2024-11-15 02:50:07,2024,11,2024Q4,Friday
2025-05-03 19:30:17,2025,5,2025Q2,Saturday
2024-04-04 13:51:29,2024,4,2024Q2,Thursday
2024-03-03 05:19:50,2024,3,2024Q1,Sunday
2022-07-14 14:53:56,2022,7,2022Q3,Thursday
2023-12-20 15:57:17,2023,12,2023Q4,Wednesday
2022-05-04 14:16:31,2022,5,2022Q2,Wednesday
2023-08-03 07:17:38,2023,8,2023Q3,Thursday
2023-11-09 08:26:57,2023,11,2023Q4,Thursday
2022-04-28 08:29:01,2022,4,2022Q2,Thursday
2022-11-16 01:19:13,2022,11,2022Q4,Wednesday
2024-01-04 12:17:54,2024,1,2024Q1,Thursday
2025-05-07 00:45:10,2025,5,2025Q2,Wednesday
2025-04-16 19:42:41,2025,4,2025Q2,Wednesday
2024-12-02 18:40:03,2024,12,2024Q4,Monday
2022-05-15 03:00:49,2022,5,2022Q2,Sunday
2024-10-27 10:48:43,2024,10,2024Q4,Sunday
2023-06-06 07:11:24,2023,6,2023Q2,Tuesday
2025-01-06 21:41:25,2025,1,2025Q1,Monday
2023-12-10 06:47:51,2023,12,2023Q4,Sunday
2025-04-28 12:40:53,2025,4,2025Q2,Monday
2024-07-03 12:43:38,2024,7,2024Q3,Wednesday
2022-02-02 23:43:12,2022,2,2022Q1,Wednesday
2022-11-14 07:24:15,2022,11,2022Q4,Monday
2025-02-14 10:50:00,2025,2,2025Q1,Friday
2025-01-06 15:45:00,2025,1,2025Q1,Monday
2022-05-04 23:18:12,2022,5,2022Q2,Wednesday
2024-05-08 17:51:21,2024,5,2024Q2,Wednesday
2023-07-02 03:02:50,2023,7,2023Q3,Sunday
2024-05-19 10:26:14,2024,5,2024Q2,Sunday
2023-01-09 06:58:34,2023,1,2023Q1,Monday
2023-12-16 03:56:55,2023,12,2023Q4,Saturday
2023-09-11 10:00:02,2023,9,2023Q3,Monday
2023-09-04 08:30:14,2023,9,2023Q3,Monday
2022-05-24 03:30:37,2022,5,2022Q2,Tuesday
2023-08-16 14:22:07,2023,8,2023Q3,Wednesday
2022-01-19 10:02:36,2022,1,2022Q1,Wednesday
2022-06-12 21:06:45,2022,6,2022Q2,Sunday
2025-08-10 05:47:41,2025,8,2025Q3,Sunday
2025-04-24 00:12:33,2025,4,2025Q2,Thursday
2025-04-22 14:26:41,2025,4,2025Q2,Tuesday
2022-03-04 00:19:12,2022,3,2022Q1,Friday
2022-06-25 18:37:31,2022,6,2022Q2,Saturday
2022-11-18 21:31:47,2022,11,2022Q4,Friday
2024-10-10 20:18:52,2024,10,2024Q4,Thursday
2022-07-10 01:18:55,2022,7,2022Q3,Sunday
2023-11-30 00:56:25,2023,11,2023Q4,Thursday
2024-12-10 13:17:04,2024,12,2024Q4,Tuesday
2024-04-13 02:19:23,2024,4,2024Q2,Saturday
2025-02-14 03:29:49,2025,2,2025Q1,Friday
2022-11-04 21:54:04,2022,11,2022Q4,Friday
2022-12-01 13:28:29,2022,12,2022Q4,Thursday
2023-01-09 10:03:19,2023,1,2023Q1,Monday
2022-11-17 23:44:56,2022,11,2022Q4,Thursday
2024-08-23 07:35:20,2024,8,2024Q3,Friday
2023-11-01 19:31:49,2023,11,2023Q4,Wednesday
2023-03-04 12:19:55,2023,3,2023Q1,Saturday
2022-04-30 02:21:03,2022,4,2022Q2,Saturday
2024-09-13 12:03:50,2024,9,2024Q3,Friday
2025-01-09 16:52:48,2025,1,2025Q1,Thursday
2022-10-23 00:11:06,2022,10,2022Q4,Sunday
2023-08-23 06:44:52,2023,8,2023Q3,Wednesday
2023-07-25 12:45:51,2023,7,2023Q3,Tuesday
2024-08-03 09:20:47,2024,8,2024Q3,Saturday
2025-02-12 03:36:47,2025,2,2025Q1,Wednesday
2022-09-05 04:30:06,2022,9,2022Q3,Monday
2025-07-24 15:48:31,2025,7,2025Q3,Thursday
2022-04-01 16:38:52,2022,4,2022Q2,Friday
2025-06-26 08:47:35,2025,6,2025Q2,Thursday
2022-02-16 12:46:08,2022,2,2022Q1,Wednesday
2025-05-14 02:18:20,2025,5,2025Q2,Wednesday
2022-11-20 06:03:34,2022,11,2022Q4,Sunday
2024-06-02 13:15:15,2024,6,2024Q2,Sunday
2023-08-12 02:29:45,2023,8,2023Q3,Saturday
2025-07-08 06:15:53,2025,7,2025Q3,Tuesday
2025-02-01 15:08:37,2025,2,2025Q1,Saturday
2024-07-17 08:19:36,2024,7,2024Q3,Wednesday
2024-05-26 05:55:47,2024,5,2024Q2,Sunday
2023-04-30 07:26:33,2023,4,2023Q2,Sunday
2022-07-19 10:00:15,2022,7,2022Q3,Tuesday
2024-04-03 18:37:53,2024,4,2024Q2,Wednesday
2025-08-11 22:21:28,2025,8,2025Q3,Monday
2022-09-23 03:34:51,2022,9,2022Q3,Friday
2025-04-05 00:21:20,2025,4,2025Q2,Saturday
2023-04-12 09:31:34,2023,4,2023Q2,Wednesday
2025-03-28 00:04:51,2025,3,2025Q1,Friday
2024-01-28 17:46:24,2024,1,2024Q1,Sunday
2025-01-06 00:20:16,2025,1,2025Q1,Monday
2024-06-18 11:02:42,2024,6,2024Q2,Tuesday
2024-01-21 21:20:24,2024,1,2024Q1,Sunday
2022-05-13 16:39:41,2022,5,2022Q2,Friday
2024-05-25 14:10:29,2024,5,2024Q2,Saturday
2022-09-19 00:05:42,2022,9,2022Q3,Monday
2024-04-07 13:12:29,2024,4,2024Q2,Sunday
2024-05-19 18:47:34,2024,5,2024Q2,Sunday
2022-04-11 14:17:46,2022,4,2022Q2,Monday
2024-08-08 18:51:59,2024,8,2024Q3,Thursday
2023-09-26 10:02:13,2023,9,2023Q3,Tuesday
2023-03-03 08:55:36,2023,3,2023Q1,Friday
2023-12-23 17:04:03,2023,12,2023Q4,Saturday
2022-09-12 11:01:54,2022,9,2022Q3,Monday
2025-04-26 04:01:26,2025,4,2025Q2,Saturday
2023-03-14 03:37:59,2023,3,2023Q1,Tuesday
2023-04-10 04:05:09,2023,4,2023Q2,Monday
2023-12-26 23:53:01,2023,12,2023Q4,Tuesday
2024-08-14 17:11:03,2024,8,2024Q3,Wednesday
2023-08-15 15:00:13,2023,8,2023Q3,Tuesday
2022-03-14 01:08:10,2022,3,2022Q1,Monday
2022-04-25 18:32:19,2022,4,2022Q2,Monday
2025-01-31 20:17:37,2025,1,2025Q1,Friday
2024-03-30 10:58:03,2024,3,2024Q1,Saturday
2022-09-16 10:42:41,2022,9,2022Q3,Friday
2023-11-20 08:30:22,2023,11,2023Q4,Monday
2022-05-28 21:43:59,2022,5,2022Q2,Saturday
2025-05-15 22:28:51,2025,5,2025Q2,Thursday
2022-01-30 01:52:21,2022,1,2022Q1,Sunday
2023-02-20 13:54:26,2023,2,2023Q1,Monday
2023-08-05 18:21:22,2023,8,2023Q3,Saturday
2023-02-19 17:19:33,2023,2,2023Q1,Sunday
2024-06-30 07:00:57,2024,6,2024Q2,Sunday
2024-11-18 06:24:14,2024,11,2024Q4,Monday
2022-10-05 20:07:01,2022,10,2022Q4,Wednesday
2024-07-12 08:13:47,2024,7,2024Q3,Friday
2025-01-13 02:44:23,2025,1,2025Q1,Monday
2024-06-22 19:32:51,2024,6,2024Q2,Saturday
2022-03-06 16:52:52,2022,3,2022Q1,Sunday
2022-06-07 03:54:05,2022,6,2022Q2,Tuesday
2025-07-05 17:59:14,2025,7,2025Q3,Saturday
2024-02-19 14:13:03,2024,2,2024Q1,Monday
2022-09-18 13:26:02,2022,9,2022Q3,Sunday
2023-06-10 22:50:46,2023,6,2023Q2,Saturday
2022-07-23 03:16:51,2022,7,2022Q3,Saturday
2023-08-01 00:53:58,2023,8,2023Q3,Tuesday
2025-04-15 15:54:51,2025,4,2025Q2,Tuesday
2023-07-11 17:04:37,2023,7,2023Q3,Tuesday
2022-11-10 15:18:03,2022,11,2022Q4,Thursday
2024-04-19 13:24:36,2024,4,2024Q2,Friday
2024-12-25 08:19:33,2024,12,2024Q4,Wednesday
2023-09-09 22:49:33,2023,9,2023Q3,Saturday
2023-09-10 13:09:26,2023,9,2023Q3,Sunday
2022-08-29 18:38:12,2022,8,2022Q3,Monday
2023-05-22 09:54:21,2023,5,2023Q2,Monday
2022-01-04 06:12:52,2022,1,2022Q1,Tuesday
2023-03-15 09:25:38,2023,3,2023Q1,Wednesday
2023-01-12 11:32:40,2023,1,2023Q1,Thursday
2024-12-03 07:58:00,2024,12,2024Q4,Tuesday
2024-08-18 04:05:20,2024,8,2024Q3,Sunday
2024-06-17 11:14:59,2024,6,2024Q2,Monday
2022-03-03 07:00:58,2022,3,2022Q1,Thursday
2022-12-16 13:19:24,2022,12,2022Q4,Friday
2022-01-05 12:34:50,2022,1,2022Q1,Wednesday
2022-02-13 17:26:42,2022,2,2022Q1,Sunday
2023-01-30 09:16:19,2023,1,2023Q1,Monday
2025-01-01 21:46:57,2025,1,2025Q1,Wednesday
2022-06-24 23:43:17,2022,6,2022Q2,Friday
2022-01-14 12:44:05,2022,1,2022Q1,Friday
2024-11-08 08:48:29,2024,11,2024Q4,Friday
2024-08-16 08:43:50,2024,8,2024Q3,Friday
2025-06-12 15:04:15,2025,6,2025Q2,Thursday
2023-08-01 05:27:25,2023,8,2023Q3,Tuesday
2024-03-08 20:24:37,2024,3,2024Q1,Friday
2025-03-20 14:39:08,2025,3,2025Q1,Thursday
2022-07-11 20:23:19,2022,7,2022Q3,Monday
2022-11-23 00:42:27,2022,11,2022Q4,Wednesday
2024-08-19 16:54:37,2024,8,2024Q3,Monday
2023-08-30 17:42:01,2023,8,2023Q3,Wednesday
2023-01-06 08:45:26,2023,1,2023Q1,Friday
2023-10-31 09:47:12,2023,10,2023Q4,Tuesday
2024-06-28 06:04:48,2024,6,2024Q2,Friday
2024-07-27 11:19:57,2024,7,2024Q3,Saturday
2022-01-05 05:15:57,2022,1,2022Q1,Wednesday
2023-04-04 09:55:48,2023,4,2023Q2,Tuesday
2023-05-04 16:48:47,2023,5,2023Q2,Thursday
2024-11-22 04:01:25,2024,11,2024Q4,Friday
2025-01-21 17:25:50,2025,1,2025Q1,Tuesday
2024-04-17 12:57:53,2024,4,2024Q2,Wednesday
2024-10-20 19:26:01,2024,10,2024Q4,Sunday
2024-10-27 17:34:15,2024,10,2024Q4,Sunday
2025-06-26 13:33:19,2025,6,2025Q2,Thursday
2025-01-01 15:10:28,2025,1,2025Q1,Wednesday
2023-10-19 03:53:25,2023,10,2023Q4,Thursday
2025-03-03 15:05:05,2025,3,2025Q1,Monday
2022-02-24 23:12:52,2022,2,2022Q1,Thursday
2023-01-20 17:10:15,2023,1,2023Q1,Friday
2022-09-24 09:39:25,2022,9,2022Q3,Saturday
2022-09-09 12:21:42,2022,9,2022Q3,Friday
2022-07-20 21:33:19,2022,7,2022Q3,Wednesday
2023-07-19 23:31:23,2023,7,2023Q3,Wednesday
2022-04-01 12:57:12,2022,4,2022Q2,Friday
2024-02-12 02:22:15,2024,2,2024Q1,Monday
2022-12-24 04:33:37,2022,12,2022Q4,Saturday
2022-09-21 09:41:02,2022,9,2022Q3,Wednesday
2024-06-27 17:12:51,2024,6,2024Q2,Thursday
2024-10-23 16:10:04,2024,10,2024Q4,Wednesday
2024-11-16 17:54:47,2024,11,2024Q4,Saturday
2022-02-19 04:57:21,2022,2,2022Q1,Saturday
2022-11-06 03:14:16,2022,11,2022Q4,Sunday
2024-06-11 02:28:03,2024,6,2024Q2,Tuesday
2023-07-22 10:05:52,2023,7,2023Q3,Saturday
2022-05-28 17:28:22,2022,5,2022Q2,Saturday
2025-01-25 19:24:14,2025,1,2025Q1,Saturday
2023-09-20 09:14:33,2023,9,2023Q3,Wednesday
2022-04-16 13:47:59,2022,4,2022Q2,Saturday
2024-05-05 13:09:25,2024,5,2024Q2,Sunday
2022-10-10 11:24:36,2022,10,2022Q4,Monday
2022-01-18 01:42:24,2022,1,2022Q1,Tuesday
2023-03-18 06:49:37,2023,3,2023Q1,Saturday
2022-02-01 11:06:12,2022,2,2022Q1,Tuesday
2022-06-29 22:06:01,2022,6,2022Q2,Wednesday
2024-01-25 16:57:52,2024,1,2024Q1,Thursday
2024-11-29 07:13:04,2024,11,2024Q4,Friday
2025-05-31 23:05:55,2025,5,2025Q2,Saturday
2024-05-12 06:28:33,2024,5,2024Q2,Sunday
2025-01-18 01:02:00,2025,1,2025Q1,Saturday
2025-06-15 06:58:39,2025,6,2025Q2,Sunday
2022-07-17 22:17:54,2022,7,2022Q3,Sunday
2025-06-20 12:31:44,2025,6,2025Q2,Friday
2024-07-16 23:55:56,2024,7,2024Q3,Tuesday
2024-02-19 10:05:52,2024,2,2024Q1,Monday
2025-04-26 14:39:33,2025,4,2025Q2,Saturday
2023-09-15 04:11:23,2023,9,2023Q3,Friday
2025-07-07 18:12:53,2025,7,2025Q3,Monday
2024-09-05 05:16:19,2024,9,2024Q3,Thursday
2023-06-01 17:58:33,2023,6,2023Q2,Thursday
2023-01-23 02:21:35,2023,1,2023Q1,Monday
2023-04-22 12:11:12,2023,4,2023Q2,Saturday
2022-05-17 11:25:27,2022,5,2022Q2,Tuesday
2023-07-17 02:36:38,2023,7,2023Q3,Monday
2023-05-01 08:32:01,2023,5,2023Q2,Monday
2024-07-24 03:23:18,2024,7,2024Q3,Wednesday
2022-02-22 04:32:39,2022,2,2022Q1,Tuesday
2025-05-08 23:27:23,2025,5,2025Q2,Thursday
2024-08-28 06:40:52,2024,8,2024Q3,Wednesday
2024-05-13 11:22:00,2024,5,2024Q2,Monday
2023-02-20 04:51:37,2023,2,2023Q1,Monday
2023-11-20 21:36:07,2023,11,2023Q4,Monday
2022-05-13 03:26:21,2022,5,2022Q2,Friday
2023-04-25 13:27:24,2023,4,2023Q2,Tuesday
2022-06-02 06:05:45,2022,6,2022Q2,Thursday
2023-01-01 19:21:36,2023,1,2023Q1,Sunday
2022-03-19 00:23:55,2022,3,2022Q1,Saturday
2023-09-16 17:31:09,2023,9,2023Q3,Saturday
2022-03-14 11:52:08,2022,3,2022Q1,Monday
2023-05-13 16:45:36,2023,5,2023Q2,Saturday
2023-08-23 21:13:56,2023,8,2023Q3,Wednesday
2023-12-04 06:25:00,2023,12,2023Q4,Monday
2022-02-05 23:44:20,2022,2,2022Q1,Saturday
2025-06-08 14:36:58,2025,6,2025Q2,Sunday
2024-05-18 22:31:32,2024,5,2024Q2,Saturday
2024-01-23 04:48:39,2024,1,2024Q1,Tuesday
2023-05-05 10:21:54,2023,5,2023Q2,Friday
2024-07-18 17:11:58,2024,7,2024Q3,Thursday
2023-08-02 00:10:45,2023,8,2023Q3,Wednesday
2025-08-11 18:34:50,2025,8,2025Q3,Monday
2024-07-21 06:20:20,2024,7,2024Q3,Sunday
2024-12-01 20:25:10,2024,12,2024Q4,Sunday
2024-04-13 17:32:30,2024,4,2024Q2,Saturday
2023-06-13 20:15:40,2023,6,2023Q2,Tuesday
2023-07-20 21:35:32,2023,7,2023Q3,Thursday
2022-04-15 06:05:26,2022,4,2022Q2,Friday
2024-07-13 06:47:21,2024,7,2024Q3,Saturday
2022-06-02 13:11:14,2022,6,2022Q2,Thursday
2022-01-19 18:23:01,2022,1,2022Q1,Wednesday
2023-02-17 04:44:01,2023,2,2023Q1,Friday
2022-02-24 16:16:17,2022,2,2022Q1,Thursday
2025-04-17 13:29:23,2025,4,2025Q2,Thursday
2024-03-17 09:31:54,2024,3,2024Q1,Sunday
2025-05-08 11:09:29,2025,5,2025Q2,Thursday
2022-06-12 05:10:28,2022,6,2022Q2,Sunday
2022-11-21 19:55:03,2022,11,2022Q4,Monday
2022-05-04 02:11:59,2022,5,2022Q2,Wednesday
2024-10-18 13:52:34,2024,10,2024Q4,Friday
2024-10-19 09:26:57,2024,10,2024Q4,Saturday
2024-03-05 12:05:21,2024,3,2024Q1,Tuesday
2023-02-14 07:44:51,2023,2,2023Q1,Tuesday
2023-10-29 02:46:58,2023,10,2023Q4,Sunday
2025-06-30 12:28:12,2025,6,2025Q2,Monday
2024-02-20 18:09:36,2024,2,2024Q1,Tuesday
2022-10-06 20:07:32,2022,10,2022Q4,Thursday
2023-09-18 05:13:14,2023,9,2023Q3,Monday
2025-05-28 07:59:47,2025,5,2025Q2,Wednesday
2025-06-23 17:39:54,2025,6,2025Q2,Monday
2023-08-14 12:40:26,2023,8,2023Q3,Monday
2024-09-26 17:06:40,2024,9,2024Q3,Thursday
2024-12-28 10:24:38,2024,12,2024Q4,Saturday
2023-05-10 13:34:04,2023,5,2023Q2,Wednesday
2024-01-09 15:55:15,2024,1,2024Q1,Tuesday
2024-05-30 10:19:04,2024,5,2024Q2,Thursday
2024-08-26 23:12:42,2024,8,2024Q3,Monday
2023-01-15 20:40:30,2023,1,2023Q1,Sunday
2022-01-01 12:40:20,2022,1,2022Q1,Saturday
2025-03-12 10:40:36,2025,3,2025Q1,Wednesday
2024-08-06 03:16:58,2024,8,2024Q3,Tuesday
2025-01-22 02:59:58,2025,1,2025Q1,Wednesday
2022-03-08 02:37:29,2022,3,2022Q1,Tuesday
2023-03-30 23:18:47,2023,3,2023Q1,Thursday
2024-09-17 13:41:22,2024,9,2024Q3,Tuesday
2024-10-25 08:41:42,2024,10,2024Q4,Friday
2023-12-09 17:43:20,2023,12,2023Q4,Saturday
2023-11-27 23:19:51,2023,11,2023Q4,Monday
2025-07-28 21:13:09,2025,7,2025Q3,Monday
2022-03-03 14:15:50,2022,3,2022Q1,Thursday
2024-07-27 03:56:24,2024,7,2024Q3,Saturday
2022-05-22 08:51:55,2022,5,2022Q2,Sunday
2023-01-04 07:56:10,2023,1,2023Q1,Wednesday
2024-01-03 02:18:34,2024,1,2024Q1,Wednesday
2024-12-11 22:32:30,2024,12,2024Q4,Wednesday
2024-02-07 05:44:07,2024,2,2024Q1,Wednesday
2025-06-10 17:56:35,2025,6,2025Q2,Tuesday
2022-01-01 13:17:17,2022,1,2022Q1,Saturday
2024-04-09 15:08:33,2024,4,2024Q2,Tuesday
2024-04-03 06:55:45,2024,4,2024Q2,Wednesday
2022-07-11 10:18:56,2022,7,2022Q3,Monday
2023-09-08 03:07:22,2023,9,2023Q3,Friday
2022-04-11 16:41:24,2022,4,2022Q2,Monday
